venue,symbol,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp,maker_fee_bp,ts_semantics
bybit_perp,EOSUSDT,20231124,2064,0.938469,0.785083,-2.32981,-1.544727,0.785083,-2.291629,-1.506546,0.787689,-2.331165,-1.543476,0.787689,-2.278189,-1.4905,2.448042,2.0,publish
bybit_perp,EOSUSDT,20231127,2662,0.952216,0.781161,-2.788226,-2.007065,0.781161,-2.867311,-2.08615,0.781401,-2.765368,-1.983967,0.781401,-2.818799,-2.037398,3.397608,2.0,publish
bybit_perp,EOSUSDT,20231130,1447,0.946303,0.755745,-2.472002,-1.716257,0.755745,-2.651196,-1.895451,0.755704,-2.476702,-1.720998,0.755704,-2.68769,-1.931986,2.218749,2.0,publish
bybit_perp,EOSUSDT,20231203,1728,0.942303,0.749272,-2.182921,-1.433648,0.749272,-2.294882,-1.54561,0.748236,-2.168021,-1.419785,0.748236,-2.331165,-1.582929,2.079701,2.0,publish
bybit_perp,EOSUSDT,20231206,4389,0.94566,0.7616,-2.613043,-1.851443,0.7616,-2.869903,-2.108303,0.765168,-2.608595,-1.843427,0.765168,-2.863837,-2.098669,4.067828,2.0,publish
bybit_perp,EOSUSDT,20231209,6470,0.97456,0.849541,-2.640656,-1.791114,0.849541,-2.216326,-1.366785,0.852608,-2.670457,-1.817848,0.852608,-2.257219,-1.404611,6.546135,2.0,publish
bybit_perp,EOSUSDT,20231212,5395,0.951677,0.936501,-2.842023,-1.905523,0.936501,-2.665473,-1.728972,0.940447,-2.854083,-1.913636,0.940447,-2.764498,-1.824051,4.343839,2.0,publish
bybit_perp,EOSUSDT,20231215,4595,0.960609,0.858538,-2.857859,-1.999322,0.858538,-2.925426,-2.066888,0.861745,-2.823339,-1.961594,0.861745,-2.914502,-2.052757,4.04911,2.0,publish
bybit_perp,EOSUSDT,20231218,4515,0.953688,1.304258,-3.125151,-1.820893,1.304258,-3.08215,-1.777892,1.316402,-3.077446,-1.761043,1.316402,-2.858526,-1.542124,4.705288,2.0,publish
bybit_perp,EOSUSDT,20231221,4540,0.938568,0.760593,-2.590303,-1.82971,0.760593,-2.750372,-1.989779,0.76461,-2.569332,-1.804722,0.76461,-2.763938,-1.999328,3.787807,2.0,publish
bybit_perp,EOSUSDT,20231224,5709,0.947486,0.731839,-2.948633,-2.216794,0.731839,-2.832398,-2.100559,0.736052,-2.942515,-2.206463,0.736052,-2.804963,-2.068912,4.342762,2.0,publish
bybit_perp,EOSUSDT,20231227,6501,0.956807,0.700402,-2.583409,-1.883008,0.700402,-2.461155,-1.760753,0.70246,-2.587665,-1.885205,0.70246,-2.441939,-1.739479,4.794915,2.0,publish
bybit_perp,EOSUSDT,20231230,5048,0.950258,0.624683,-2.650526,-2.025843,0.624683,-2.62193,-1.997246,0.625507,-2.634544,-2.009037,0.625507,-2.602489,-1.976982,3.660705,2.0,publish
bybit_perp,EOSUSDT,20240102,5056,0.953402,0.61134,-2.147452,-1.536112,0.61134,-1.956583,-1.345243,0.611048,-2.163925,-1.552876,0.611048,-1.942445,-1.331397,3.274912,2.0,publish
bybit_perp,EOSUSDT,20240105,6862,0.963757,0.783278,-3.057988,-2.274711,0.783278,-2.901359,-2.118082,0.785894,-3.050514,-2.264619,0.785894,-2.844693,-2.058799,5.926228,2.0,publish
bybit_perp,EOSUSDT,20240108,8523,0.968661,0.791721,-2.73253,-1.940809,0.791721,-2.551138,-1.759417,0.792905,-2.736374,-1.94347,0.792905,-2.541938,-1.749033,5.685558,2.0,publish
bybit_perp,EOSUSDT,20240111,8359,0.979076,0.720245,-2.409815,-1.68957,0.720245,-2.716587,-1.996342,0.72131,-2.422818,-1.701507,0.72131,-2.690691,-1.96938,5.891744,2.0,publish
bybit_perp,EOSUSDT,20240114,4089,0.958327,0.692941,-2.558624,-1.865683,0.692941,-2.61661,-1.923669,0.692952,-2.560664,-1.867712,0.692952,-2.662404,-1.969452,3.567925,2.0,publish
bybit_perp,EOSUSDT,20240117,3852,0.954102,0.691178,-2.434261,-1.743083,0.691178,-2.120912,-1.429734,0.691527,-2.428005,-1.736477,0.691527,-2.115075,-1.423547,3.285436,2.0,publish
bybit_perp,EOSUSDT,20240120,3716,0.943515,0.743524,-2.18462,-1.441096,0.743524,-1.990488,-1.246964,0.745091,-2.189791,-1.444699,0.745091,-2.006957,-1.261866,2.746001,2.0,publish
bybit_perp,EOSUSDT,20240123,6342,0.956213,0.845006,-2.53042,-1.685414,0.845006,-2.854021,-2.009015,0.847997,-2.537895,-1.689899,0.847997,-2.8587,-2.010703,5.044953,2.0,publish
bybit_perp,EOSUSDT,20240126,3208,0.956141,0.7559,-2.115175,-1.359275,0.7559,-2.137891,-1.381992,0.756648,-2.091369,-1.334721,0.756648,-2.152608,-1.395959,2.615824,2.0,publish
bybit_perp,EOSUSDT,20240129,3374,0.92872,0.748817,-2.106886,-1.358069,0.748817,-2.356339,-1.607521,0.750373,-2.099762,-1.349389,0.750373,-2.300548,-1.550175,2.754814,2.0,publish
bybit_perp,EOSUSDT,20240201,3436,0.935914,0.764823,-2.181277,-1.416454,0.764823,-2.105095,-1.340272,0.765528,-2.145513,-1.379985,0.765528,-2.027204,-1.261676,3.228818,2.0,publish
bybit_perp,EOSUSDT,20240204,2846,0.908292,0.757579,-2.394632,-1.637053,0.757579,-2.416702,-1.659122,0.759092,-2.395835,-1.636743,0.759092,-2.470028,-1.710935,2.560209,2.0,publish
bybit_perp,EOSUSDT,20240207,2297,0.914062,0.726131,-1.721575,-0.995445,0.726131,-1.808898,-1.082767,0.727939,-1.721321,-0.993381,0.727939,-1.7849,-1.056961,2.240503,2.0,publish
bybit_perp,EOSUSDT,20240210,2169,0.919318,0.705565,-1.93944,-1.233875,0.705565,-1.953487,-1.247922,0.706977,-1.92697,-1.219992,0.706977,-1.882791,-1.175813,2.127872,2.0,publish
bybit_perp,EOSUSDT,20240213,3582,0.926801,0.724224,-1.755336,-1.031112,0.724224,-1.513147,-0.788924,0.727236,-1.691378,-0.964143,0.727236,-1.458096,-0.730861,3.081536,2.0,publish
bybit_perp,EOSUSDT,20240216,3481,0.90316,0.675938,-1.936014,-1.260076,0.675938,-1.797546,-1.121608,0.677248,-1.903882,-1.226634,0.677248,-1.804054,-1.126806,2.921294,2.0,publish
bybit_perp,EOSUSDT,20240219,3309,0.923874,0.658739,-1.817957,-1.159218,0.658739,-2.082652,-1.423913,0.659619,-1.846852,-1.187233,0.659619,-2.115179,-1.455559,2.850453,2.0,publish
bybit_perp,EOSUSDT,20240222,4874,0.916393,0.67796,-2.264753,-1.586792,0.67796,-2.545142,-1.867181,0.679568,-2.259717,-1.580149,0.679568,-2.528359,-1.848791,3.327581,2.0,publish
bybit_perp,EOSUSDT,20240225,3624,0.918157,0.66292,-2.152749,-1.48983,0.66292,-2.037799,-1.37488,0.664741,-2.142437,-1.477696,0.664741,-1.976708,-1.311967,2.730225,2.0,publish
bybit_perp,EOSUSDT,20240228,8382,0.962909,0.916795,-2.13223,-1.215435,0.916795,-1.076942,-0.160146,0.922764,-2.112902,-1.190138,0.922764,-0.928048,-0.005284,10.877631,2.0,publish
bybit_perp,EOSUSDT,20240302,11294,0.969736,0.700448,-2.247936,-1.547488,0.700448,-2.15227,-1.451822,0.702477,-2.22297,-1.520493,0.702477,-2.158459,-1.455981,8.750173,2.0,publish
bybit_perp,EOSUSDT,20240305,10525,0.973406,1.263263,-3.286312,-2.023049,1.263263,-3.833756,-2.570493,1.257646,-3.176863,-1.919217,1.257646,-3.890884,-2.633238,14.303862,2.0,publish
bybit_perp,EOSUSDT,20240308,9735,0.968824,0.656144,-2.139685,-1.483541,0.656144,-2.035915,-1.379771,0.657385,-2.157873,-1.500488,0.657385,-2.053982,-1.396597,8.367223,2.0,publish
bybit_perp,EOSUSDT,20240311,9034,0.945794,0.603857,-2.497507,-1.893649,0.603857,-2.323504,-1.719647,0.609988,-2.533115,-1.923126,0.609988,-2.364398,-1.75441,7.003761,2.0,publish
bybit_perp,EOSUSDT,20240314,7535,0.94008,0.566668,-2.235109,-1.668441,0.566668,-2.46661,-1.899942,0.571046,-2.2271,-1.656054,0.571046,-2.495889,-1.924843,6.679405,2.0,publish
bybit_perp,EOSUSDT,20240317,6442,0.945234,0.595778,-2.045387,-1.449609,0.595778,-1.860996,-1.265218,0.598348,-2.025531,-1.427183,0.598348,-1.822261,-1.223913,5.475861,2.0,publish
bybit_perp,EOSUSDT,20240320,7727,0.967271,0.711399,-2.293826,-1.582428,0.711399,-2.192536,-1.481138,0.714423,-2.314656,-1.600233,0.714423,-2.229097,-1.514674,7.409681,2.0,publish
bybit_perp,EOSUSDT,20240323,4865,0.927318,0.591132,-2.121209,-1.530077,0.591132,-1.954261,-1.363129,0.594228,-2.110827,-1.516599,0.594228,-1.950116,-1.355888,4.56828,2.0,publish
bybit_perp,EOSUSDT,20240326,4735,0.929419,0.549254,-2.186802,-1.637548,0.549254,-2.091405,-1.542151,0.552691,-2.181051,-1.62836,0.552691,-2.072623,-1.519931,4.20344,2.0,publish
bybit_perp,EOSUSDT,20240329,4947,0.925996,0.613825,-2.5565,-1.942675,0.613825,-2.512531,-1.898706,0.620685,-2.498497,-1.877812,0.620685,-2.415293,-1.794608,5.603551,2.0,publish
bybit_perp,EOSUSDT,20240401,5022,0.92738,0.905485,-2.841403,-1.935918,0.905485,-3.33447,-2.428985,0.932882,-2.866763,-1.933881,0.932882,-3.347605,-2.414724,6.600963,2.0,publish
bybit_perp,EOSUSDT,20240404,3896,0.92731,0.572125,-2.281319,-1.709194,0.572125,-2.086819,-1.514693,0.574284,-2.265229,-1.690944,0.574284,-2.085897,-1.511613,3.712836,2.0,publish
bybit_perp,EOSUSDT,20240407,1970,0.921878,0.526306,-1.934701,-1.408396,0.526306,-1.96075,-1.434445,0.528832,-1.953203,-1.42437,0.528832,-1.995354,-1.466521,2.363879,2.0,publish
bybit_perp,EOSUSDT,20240410,4351,0.936635,0.597683,-2.035392,-1.437709,0.597683,-1.54356,-0.945877,0.602871,-2.066089,-1.463218,0.602871,-1.513156,-0.910285,4.915099,2.0,publish
bybit_perp,EOSUSDT,20240413,9867,0.971359,2.018988,-3.51428,-1.495292,2.018988,-2.119772,-0.100784,2.044377,-3.465083,-1.420707,2.044377,-1.96428,0.080097,17.597591,2.0,publish
bybit_perp,EOSUSDT,20240416,4998,0.970188,0.900189,-2.954805,-2.054616,0.900189,-2.851728,-1.951539,0.90364,-2.955893,-2.052252,0.90364,-2.849358,-1.945718,7.083888,2.0,publish
bybit_perp,EOSUSDT,20240419,5098,0.968007,0.913052,-2.377578,-1.464526,0.913052,-2.483848,-1.570796,0.917631,-2.378212,-1.460582,0.917631,-2.438116,-1.520485,6.541671,2.0,publish
bybit_perp,EOSUSDT,20240422,3709,0.95457,0.701281,-2.337785,-1.636504,0.701281,-2.096472,-1.395191,0.703363,-2.327073,-1.623709,0.703363,-2.067162,-1.363799,4.298909,2.0,publish
bybit_perp,EOSUSDT,20240425,11654,0.987052,1.013048,-2.456907,-1.443859,1.013048,-2.386956,-1.373909,1.015436,-2.462633,-1.447197,1.015436,-2.384629,-1.369193,10.027031,2.0,publish
bybit_perp,EOSUSDT,20240428,5057,0.968776,0.681207,-2.210718,-1.529511,0.681207,-2.238982,-1.557775,0.682268,-2.222397,-1.540129,0.682268,-2.24848,-1.566211,3.614559,2.0,publish
bybit_perp,EOSUSDT,20240501,7489,0.986941,0.850508,-2.145426,-1.294918,0.850508,-2.046022,-1.195513,0.851827,-2.160659,-1.308832,0.851827,-2.100857,-1.24903,7.27758,2.0,publish
bybit_perp,EOSUSDT,20240504,2804,0.977603,0.635035,-2.076561,-1.441526,0.635035,-1.914576,-1.27954,0.634907,-2.07465,-1.439743,0.634907,-1.885037,-1.250131,2.52392,2.0,publish
bybit_perp,EOSUSDT,20240507,3864,0.974146,0.671263,-2.220957,-1.549694,0.671263,-2.156966,-1.485704,0.672152,-2.217822,-1.545671,0.672152,-2.165647,-1.493495,3.488322,2.0,publish
bybit_perp,EOSUSDT,20240510,3679,0.976706,0.678821,-2.291953,-1.613133,0.678821,-2.097565,-1.418744,0.679572,-2.29312,-1.613548,0.679572,-2.090005,-1.410433,4.0996,2.0,publish
bybit_perp,EOSUSDT,20240513,3299,0.96702,0.70713,-1.964323,-1.257192,0.70713,-1.866869,-1.159739,0.707952,-1.957471,-1.249519,0.707952,-1.886854,-1.178901,4.279561,2.0,publish
bybit_perp,EOSUSDT,20240516,2753,0.965674,0.660955,-2.171172,-1.510217,0.660955,-2.245894,-1.584938,0.662248,-2.154733,-1.492485,0.662248,-2.285941,-1.623693,3.048283,2.0,publish
bybit_perp,EOSUSDT,20240519,2208,0.959873,0.652149,-1.879352,-1.227203,0.652149,-1.735011,-1.082861,0.6526,-1.884207,-1.231607,0.6526,-1.786976,-1.134375,2.417832,2.0,publish
bybit_perp,EOSUSDT,20240522,4061,0.971756,0.615693,-2.154243,-1.538549,0.615693,-2.447298,-1.831605,0.616374,-2.133924,-1.51755,0.616374,-2.375964,-1.75959,3.577546,2.0,publish
bybit_perp,EOSUSDT,20240525,2529,0.97497,0.60703,-2.156818,-1.549788,0.60703,-2.158744,-1.551714,0.607313,-2.150269,-1.542956,0.607313,-2.140655,-1.533342,2.417604,2.0,publish
bybit_perp,EOSUSDT,20240528,4741,0.974035,0.703407,-2.286881,-1.583474,0.703407,-2.386273,-1.682866,0.704609,-2.316463,-1.611854,0.704609,-2.386676,-1.682067,4.560384,2.0,publish
bybit_perp,EOSUSDT,20240531,3029,0.979135,0.651342,-2.229415,-1.578073,0.651342,-2.065119,-1.413777,0.65188,-2.21307,-1.561191,0.65188,-2.017327,-1.365448,3.448117,2.0,publish
bybit_perp,EOSUSDT,20240603,2831,0.980784,0.632312,-1.877011,-1.244699,0.632312,-2.13762,-1.505308,0.632241,-1.877353,-1.245112,0.632241,-2.164139,-1.531897,2.82995,2.0,publish
bybit_perp,EOSUSDT,20240606,2462,0.979773,0.640364,-1.747048,-1.106684,0.640364,-1.858419,-1.218055,0.640579,-1.752751,-1.112172,0.640579,-1.858294,-1.217715,2.180028,2.0,publish
bybit_perp,EOSUSDT,20240609,1663,0.982802,0.713765,-2.046776,-1.333012,0.713765,-2.331655,-1.617891,0.713868,-2.045429,-1.331562,0.713868,-2.318983,-1.605115,2.044478,2.0,publish
bybit_perp,EOSUSDT,20240612,3163,0.986563,0.793945,-2.521391,-1.727446,0.793945,-2.642613,-1.848667,0.794462,-2.52612,-1.731658,0.794462,-2.686538,-1.892076,4.195103,2.0,publish
bybit_perp,EOSUSDT,20240615,1428,0.976751,0.766773,-2.216223,-1.44945,0.766773,-2.243841,-1.477068,0.766889,-2.197118,-1.430229,0.766889,-2.215544,-1.448655,2.058713,2.0,publish
bybit_perp,EOSUSDT,20240618,8198,0.988802,1.122993,-2.263907,-1.140914,1.122993,-1.761854,-0.638861,1.12279,-2.272954,-1.150164,1.12279,-1.78638,-0.66359,9.062793,2.0,publish
bybit_perp,EOSUSDT,20240621,2750,0.979455,0.891037,-2.544871,-1.653834,0.891037,-2.784897,-1.89386,0.891449,-2.538895,-1.647446,0.891449,-2.772463,-1.881014,3.803504,2.0,publish
bybit_perp,EOSUSDT,20240624,4379,0.983307,1.01112,-2.774681,-1.763561,1.01112,-2.519914,-1.508794,1.012285,-2.747761,-1.735477,1.012285,-2.447678,-1.435394,5.732684,2.0,publish
bybit_perp,EOSUSDT,20240627,1879,0.978659,0.911503,-1.897155,-0.985652,0.911503,-1.750937,-0.839434,0.912479,-1.892039,-0.97956,0.912479,-1.757383,-0.844903,3.480545,2.0,publish
bybit_perp,EOSUSDT,20240630,1814,0.985226,0.88854,-2.138919,-1.250379,0.88854,-2.287677,-1.399137,0.888715,-2.140874,-1.252158,0.888715,-2.253925,-1.36521,2.547819,2.0,publish
bybit_perp,EOSUSDT,20240703,2058,0.990914,0.901404,-2.06413,-1.162726,0.901404,-2.674856,-1.773452,0.901668,-2.061786,-1.160118,0.901668,-2.706543,-1.804875,3.379128,2.0,publish
bybit_perp,EOSUSDT,20240706,2798,0.970872,1.023304,-2.514648,-1.491344,1.023304,-2.208285,-1.184981,1.023882,-2.497548,-1.473666,1.023882,-2.219907,-1.196024,3.740203,2.0,publish
bybit_perp,EOSUSDT,20240709,3402,0.977337,0.988287,-2.072864,-1.084576,0.988287,-2.076842,-1.088554,0.988865,-2.040587,-1.051722,0.988865,-2.030602,-1.041737,4.210585,2.0,publish
bybit_perp,EOSUSDT,20240712,1639,0.984076,0.969125,-2.039841,-1.070715,0.969125,-2.010278,-1.041153,0.969274,-2.006609,-1.037335,0.969274,-1.989649,-1.020375,2.967333,2.0,publish
bybit_perp,EOSUSDT,20240715,1914,0.981348,0.875073,-1.86531,-0.990237,0.875073,-1.639494,-0.764421,0.87532,-1.858609,-0.98329,0.87532,-1.60259,-0.72727,3.060609,2.0,publish
bybit_perp,EOSUSDT,20240718,2213,0.973836,0.872199,-2.462614,-1.590415,0.872199,-2.503568,-1.631369,0.873011,-2.452884,-1.579873,0.873011,-2.536055,-1.663045,3.973149,2.0,publish
bybit_perp,EOSUSDT,20240721,1807,0.984892,0.847138,-1.952039,-1.104901,0.847138,-1.65166,-0.804521,0.847497,-1.933562,-1.086065,0.847497,-1.627976,-0.780479,3.441094,2.0,publish
bybit_perp,EOSUSDT,20240724,2556,0.981612,0.867118,-2.110027,-1.24291,0.867118,-2.056754,-1.189637,0.867552,-2.087222,-1.21967,0.867552,-2.041748,-1.174196,3.822122,2.0,publish
bybit_perp,EOSUSDT,20240727,1516,0.983773,0.87658,-2.118208,-1.241629,0.87658,-2.483112,-1.606533,0.876385,-2.103663,-1.227279,0.876385,-2.454054,-1.577669,3.042176,2.0,publish
bybit_perp,EOSUSDT,20240730,2790,0.982473,0.883422,-2.132572,-1.24915,0.883422,-2.163997,-1.280575,0.883728,-2.15581,-1.272081,0.883728,-2.208544,-1.324816,4.051125,2.0,publish
bybit_perp,EOSUSDT,20240802,4072,0.98998,0.964556,-2.557833,-1.593277,0.964556,-2.779454,-1.814898,0.964506,-2.553143,-1.588637,0.964506,-2.769025,-1.804518,6.493994,2.0,publish
bybit_perp,EOSUSDT,20240805,15065,0.995214,1.336166,-2.756799,-1.420633,1.336166,-2.341028,-1.004862,1.336832,-2.742764,-1.405932,1.336832,-2.346176,-1.009344,14.66552,2.0,publish
bybit_perp,EOSUSDT,20240808,3612,0.989258,1.079052,-2.206595,-1.127543,1.079052,-2.539322,-1.46027,1.079149,-2.208746,-1.129597,1.079149,-2.52037,-1.441222,4.88706,2.0,publish
bybit_perp,EOSUSDT,20240811,2281,0.992722,1.058707,-2.022417,-0.963711,1.058707,-2.314133,-1.255426,1.05881,-2.026127,-0.967316,1.05881,-2.330111,-1.2713,3.594893,2.0,publish
bybit_perp,EOSUSDT,20240814,2707,0.990912,1.001483,-2.13753,-1.136047,1.001483,-2.445175,-1.443692,1.001522,-2.124271,-1.122749,1.001522,-2.40383,-1.402308,4.055542,2.0,publish
bybit_perp,EOSUSDT,20240817,1820,0.986868,1.008837,-2.163212,-1.154375,1.008837,-2.219302,-1.210465,1.008978,-2.158882,-1.149904,1.008978,-2.187572,-1.178594,2.854453,2.0,publish
bybit_perp,EOSUSDT,20240820,1803,0.990738,1.018233,-1.875099,-0.856867,1.018233,-1.586285,-0.568053,1.018262,-1.870916,-0.852654,1.018262,-1.55707,-0.538808,2.946787,2.0,publish
bybit_perp,EOSUSDT,20240823,3959,0.991892,0.945085,-1.99069,-1.045605,0.945085,-2.144377,-1.199292,0.944844,-1.990297,-1.045453,0.944844,-2.161818,-1.216974,4.316208,2.0,publish
bybit_perp,EOSUSDT,20240826,3393,0.991306,0.95222,-1.984519,-1.032299,0.95222,-2.21944,-1.26722,0.952245,-1.981785,-1.02954,0.952245,-2.208097,-1.255853,3.548803,2.0,publish
bybit_perp,EOSUSDT,20240829,1979,0.994896,1.04061,-2.009851,-0.969241,1.04061,-2.232633,-1.192022,1.040747,-2.013863,-0.973117,1.040747,-2.228921,-1.188174,4.329628,2.0,publish
bybit_perp,EOSUSDT,20240901,1676,0.991826,1.075908,-2.067723,-0.991814,1.075908,-1.977748,-0.90184,1.075964,-2.073679,-0.997715,1.075964,-1.969273,-0.89331,3.778406,2.0,publish
bybit_perp,EOSUSDT,20240904,2257,0.991537,1.146392,-1.894978,-0.748586,1.146392,-2.149576,-1.003185,1.146842,-1.900814,-0.753972,1.146842,-2.159515,-1.012673,4.060519,2.0,publish
bybit_perp,EOSUSDT,20240907,1198,0.992154,1.090893,-1.606693,-0.5158,1.090893,-1.32574,-0.234848,1.090948,-1.60223,-0.511282,1.090948,-1.340861,-0.249913,2.479268,2.0,publish
bybit_perp,EOSUSDT,20240910,1363,0.991269,1.025038,-1.889033,-0.863995,1.025038,-1.890074,-0.865036,1.025088,-1.886951,-0.861863,1.025088,-1.898847,-0.873759,2.815493,2.0,publish
bybit_perp,EOSUSDT,20240913,1161,0.989836,1.003181,-1.630602,-0.627421,1.003181,-1.652917,-0.649735,1.003241,-1.614402,-0.611161,1.003241,-1.63009,-0.626849,2.168113,2.0,publish
bybit_perp,EOSUSDT,20240916,1585,0.996404,1.060595,-1.653925,-0.59333,1.060595,-1.845818,-0.785223,1.060622,-1.651917,-0.591295,1.060622,-1.862484,-0.801862,2.762009,2.0,publish
bybit_perp,EOSUSDT,20240919,1404,0.992023,1.019855,-1.681456,-0.661601,1.019855,-1.763986,-0.744131,1.02002,-1.681412,-0.661392,1.02002,-1.762458,-0.742438,2.762042,2.0,publish
bybit_perp,EOSUSDT,20240922,1228,0.996824,0.983196,-1.809607,-0.826411,0.983196,-2.237618,-1.254422,0.983223,-1.812839,-0.829616,0.983223,-2.224121,-1.240899,2.545948,2.0,publish
bybit_perp,EOSUSDT,20240925,2215,0.992686,0.970372,-2.043422,-1.07305,0.970372,-2.364444,-1.394072,0.970576,-2.058319,-1.087743,0.970576,-2.375247,-1.404671,3.279497,2.0,publish
bybit_perp,EOSUSDT,20240928,1204,0.995017,0.936868,-1.979891,-1.043024,0.936868,-2.143028,-1.206161,0.936946,-1.98792,-1.050974,0.936946,-2.160767,-1.223821,2.316802,2.0,publish
bybit_perp,EOSUSDT,20241001,4254,0.997391,1.040352,-2.452561,-1.41221,1.040352,-2.564586,-1.524235,1.040401,-2.44689,-1.406489,1.040401,-2.548758,-1.508357,5.763342,2.0,publish
bybit_perp,EOSUSDT,20241004,1461,0.99603,1.078843,-1.995432,-0.91659,1.078843,-1.746772,-0.667929,1.078897,-1.99502,-0.916123,1.078897,-1.746167,-0.66727,3.184597,2.0,publish
bybit_perp,EOSUSDT,20241007,1935,0.993075,1.054417,-1.893874,-0.839457,1.054417,-2.047474,-0.993057,1.05448,-1.895217,-0.840737,1.05448,-2.046411,-0.991931,3.181904,2.0,publish
bybit_perp,EOSUSDT,20241010,1409,0.992548,1.093035,-1.967978,-0.874942,1.093035,-2.341113,-1.248078,1.093023,-1.926272,-0.833249,1.093023,-2.309469,-1.216446,3.143502,2.0,publish
bybit_perp,EOSUSDT,20241013,879,0.992833,1.071957,-1.814204,-0.742246,1.071957,-1.681267,-0.60931,1.072034,-1.813576,-0.741542,1.072034,-1.69348,-0.621446,2.067975,2.0,publish
bybit_perp,EOSUSDT,20241016,2680,0.991604,1.032897,-2.081506,-1.048609,1.032897,-2.118756,-1.085859,1.032955,-2.075433,-1.042479,1.032955,-2.124061,-1.091106,3.168096,2.0,publish
bybit_perp,EOSUSDT,20241019,980,0.995918,1.034761,-1.873888,-0.839127,1.034761,-1.900351,-0.865591,1.0348,-1.873187,-0.838386,1.0348,-1.891365,-0.856565,1.932512,2.0,publish
bybit_perp,EOSUSDT,20241022,1303,0.986262,1.035561,-1.932193,-0.896632,1.035561,-2.384549,-1.348987,1.035666,-1.919558,-0.883892,1.035666,-2.357251,-1.321585,2.72701,2.0,publish
bybit_perp,EOSUSDT,20241025,2107,0.995871,1.242806,-2.014583,-0.771778,1.242806,-2.997479,-1.754674,1.243426,-2.009577,-0.766151,1.243426,-2.887639,-1.644213,4.927466,2.0,publish
bybit_perp,EOSUSDT,20241028,1237,0.993371,1.116437,-1.973141,-0.856704,1.116437,-2.287264,-1.170827,1.116484,-1.971329,-0.854845,1.116484,-2.282051,-1.165567,2.860036,2.0,publish
bybit_perp,EOSUSDT,20241031,1026,0.995127,1.124505,-1.767037,-0.642531,1.124505,-1.8538,-0.729294,1.124535,-1.771208,-0.646673,1.124535,-1.849979,-0.725444,3.085055,2.0,publish
bybit_perp,EOSUSDT,20241103,1365,0.994652,1.211449,-2.289883,-1.078434,1.211449,-1.647446,-0.435997,1.21152,-2.274532,-1.063012,1.21152,-1.621107,-0.409587,4.212838,2.0,publish
bybit_perp,EOSUSDT,20241106,1907,0.997955,1.137128,-1.871017,-0.733889,1.137128,-1.9534,-0.816272,1.136549,-1.874403,-0.737853,1.136549,-1.945952,-0.809403,4.125312,2.0,publish
bybit_perp,EOSUSDT,20241109,1357,0.9972,1.075235,-1.960704,-0.88547,1.075235,-2.523642,-1.448407,1.075327,-1.957666,-0.882339,1.075327,-2.516471,-1.441143,2.840238,2.0,publish
bybit_perp,EOSUSDT,20241112,8342,0.994354,1.018854,-2.881531,-1.862677,1.018854,-2.050824,-1.031969,1.018968,-2.879932,-1.860964,1.018968,-2.045493,-1.026525,9.645607,2.0,publish
bybit_perp,EOSUSDT,20241115,6826,0.990375,0.985789,-2.301395,-1.315606,0.985789,-2.130076,-1.144287,0.985924,-2.286671,-1.300747,0.985924,-2.120567,-1.134643,7.660002,2.0,publish
bybit_perp,EOSUSDT,20241118,5880,0.987432,0.840121,-2.219028,-1.378907,0.840121,-2.329792,-1.489671,0.840367,-2.212312,-1.371945,0.840367,-2.346396,-1.506029,6.198651,2.0,publish
bybit_perp,EOSUSDT,20241121,6497,0.982346,0.830557,-2.182878,-1.35232,0.830557,-2.067748,-1.237191,0.831164,-2.162608,-1.331444,0.831164,-2.02119,-1.190026,6.267395,2.0,publish
bybit_perp,EOSUSDT,20241124,12852,0.98997,1.253588,-2.654604,-1.401016,1.253588,-2.84565,-1.592062,1.254858,-2.656616,-1.401758,1.254858,-2.810579,-1.555721,12.023245,2.0,publish
bybit_perp,EOSUSDT,20241127,6459,0.978511,0.7845,-2.361093,-1.576593,0.7845,-2.396965,-1.612465,0.785429,-2.367401,-1.581973,0.785429,-2.378954,-1.593525,6.403929,2.0,publish
