venue,coin,date,rule,n_fills,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,n_trades,sign_accuracy,sign_accuracy_szw
hyperliquid,WLD,20260403,lee_ready,58,1.09304,-1.593402,-0.500363,1.09304,-0.863151,0.229889,4980,0.956827,0.955452
hyperliquid,WLD,20260403,tick,35,1.285061,-1.890836,-0.605776,1.285061,-1.592704,-0.307644,4980,0.745181,0.847163
hyperliquid,WLD,20260408,true,219,1.28006,-0.908276,0.371784,1.28006,-0.215759,1.064301,12442,1.0,1.0
hyperliquid,WLD,20260408,lee_ready,223,1.269969,-0.923812,0.346157,1.269969,-0.149398,1.120571,12442,0.953062,0.968388
hyperliquid,WLD,20260408,tick,183,1.35143,-0.765402,0.586029,1.35143,0.271282,1.622712,12442,0.830493,0.899857
hyperliquid,WLD,20260413,true,513,1.643367,-1.513685,0.129683,1.643367,-1.867561,-0.224193,28768,1.0,1.0
hyperliquid,WLD,20260413,lee_ready,517,1.637102,-1.460282,0.17682,1.637102,-1.782791,-0.145689,28768,0.951439,0.962485
hyperliquid,WLD,20260413,tick,387,1.778732,-1.619706,0.159026,1.778732,-2.452819,-0.674087,28768,0.819939,0.907184
hyperliquid,WLD,20260418,true,326,1.310619,-0.917902,0.392717,1.310619,-1.145783,0.164836,21013,1.0,1.0
hyperliquid,WLD,20260418,lee_ready,337,1.304753,-0.90707,0.397683,1.304753,-1.167301,0.137453,21013,0.945748,0.941675
hyperliquid,WLD,20260418,tick,249,1.461999,-1.304928,0.157072,1.461999,-1.64701,-0.185011,21013,0.77157,0.853449
hyperliquid,WLD,20260423,true,58,1.264251,-0.60832,0.655932,1.264251,-1.461249,-0.196998,5051,1.0,1.0
hyperliquid,WLD,20260423,lee_ready,59,1.246066,-0.598009,0.648056,1.246066,-1.682878,-0.436813,5051,0.947535,0.959851
hyperliquid,WLD,20260423,tick,44,1.159774,-0.659277,0.500497,1.159774,-2.202994,-1.04322,5051,0.75391,0.87057
hyperliquid,WLD,20260428,true,35,0.950728,0.17055,1.121278,0.950728,-0.486008,0.46472,3653,1.0,1.0
hyperliquid,WLD,20260428,lee_ready,36,0.929846,0.005538,0.935384,0.929846,-0.815164,0.114682,3653,0.959485,0.959868
hyperliquid,WLD,20260428,tick,25,0.940102,0.511369,1.451471,0.940102,0.405281,1.345383,3653,0.7268,0.843717
hyperliquid,WLD,20260503,true,56,1.015238,-1.192819,-0.177581,1.015238,-1.331509,-0.316271,6761,1.0,1.0
hyperliquid,WLD,20260503,lee_ready,62,0.957479,-1.4709,-0.513421,0.957479,-1.714727,-0.757249,6761,0.944683,0.96046
hyperliquid,WLD,20260503,tick,47,1.089812,-1.988627,-0.898816,1.089812,-2.071448,-0.981636,6761,0.748114,0.769548
hyperliquid,WLD,20260508,true,118,1.673375,-0.897568,0.775807,1.673375,-0.308708,1.364667,10681,1.0,1.0
hyperliquid,WLD,20260508,lee_ready,122,1.636092,-0.977481,0.658611,1.636092,-0.389652,1.24644,10681,0.938489,0.957109
hyperliquid,WLD,20260508,tick,92,1.894709,-0.991414,0.903296,1.894709,0.231753,2.126462,10681,0.804138,0.868685
hyperliquid,WLD,20260513,true,154,1.255826,-0.882571,0.373255,1.255826,0.414867,1.670693,9804,1.0,1.0
hyperliquid,WLD,20260513,lee_ready,155,1.25275,-0.836664,0.416086,1.25275,0.431041,1.683791,9804,0.930743,0.955469
hyperliquid,WLD,20260513,tick,116,1.35598,-0.708488,0.647491,1.35598,0.348914,1.704893,9804,0.80814,0.885716
hyperliquid,WLD,20260518,true,125,1.194566,-2.264225,-1.069659,1.194566,-1.515131,-0.320564,8932,1.0,1.0
hyperliquid,WLD,20260518,lee_ready,129,1.183968,-2.388444,-1.204475,1.183968,-1.730356,-0.546387,8932,0.942566,0.968809
hyperliquid,WLD,20260518,tick,90,1.334308,-2.035389,-0.701081,1.334308,-1.085658,0.24865,8932,0.786722,0.888225
hyperliquid,WLD,20260523,true,367,1.880443,-2.747295,-0.866852,1.880443,-4.42668,-2.546237,28091,1.0,1.0
hyperliquid,WLD,20260523,lee_ready,382,1.861672,-2.610339,-0.748667,1.861672,-4.575282,-2.71361,28091,0.940693,0.95029
hyperliquid,WLD,20260523,tick,289,1.948544,-2.768361,-0.819818,1.948544,-3.722297,-1.773753,28091,0.848706,0.90683
hyperliquid,WLD,20260528,true,628,1.822969,-1.915776,-0.092807,1.822969,-3.705635,-1.882666,38983,1.0,1.0
hyperliquid,WLD,20260528,lee_ready,646,1.812306,-1.768108,0.044197,1.812306,-3.371439,-1.559133,38983,0.943232,0.961146
hyperliquid,WLD,20260528,tick,480,1.928882,-2.175736,-0.246854,1.928882,-3.675091,-1.746209,38983,0.844727,0.898843
hyperliquid,XRP,20250727,true,956,0.274089,-0.745008,-0.470918,0.274089,-1.530506,-1.256417,48393,1.0,1.0
hyperliquid,XRP,20250727,lee_ready,1100,0.284139,-0.607113,-0.322974,0.284139,-1.127741,-0.843601,48393,0.921332,0.953741
hyperliquid,XRP,20250727,tick,758,0.309078,-0.838872,-0.529794,0.309078,-1.849754,-1.540676,48393,0.8239,0.932873
hyperliquid,XRP,20250728,true,2159,0.298402,-0.584601,-0.2862,0.298402,-0.390323,-0.091921,107286,1.0,1.0
hyperliquid,XRP,20250728,lee_ready,2457,0.308743,-0.518057,-0.209314,0.308743,-0.192913,0.11583,107286,0.908329,0.940225
hyperliquid,XRP,20250728,tick,1771,0.326572,-0.727047,-0.400475,0.326572,-0.074671,0.251901,107286,0.824637,0.928479
hyperliquid,XRP,20250729,true,1658,0.350037,-0.713798,-0.363761,0.350037,-1.17314,-0.823103,92124,1.0,1.0
hyperliquid,XRP,20250729,lee_ready,1846,0.359283,-0.701413,-0.34213,0.359283,-1.108113,-0.74883,92124,0.922257,0.93704
hyperliquid,XRP,20250729,tick,1341,0.385484,-0.738566,-0.353082,0.385484,-1.355289,-0.969805,92124,0.831206,0.919351
hyperliquid,XRP,20250730,true,1748,0.440343,-0.974538,-0.534195,0.440343,-1.852107,-1.411764,90990,1.0,1.0
hyperliquid,XRP,20250730,lee_ready,1908,0.433567,-0.972225,-0.538658,0.433567,-1.71744,-1.283874,90990,0.918024,0.946804
hyperliquid,XRP,20250730,tick,1301,0.507982,-1.238283,-0.730301,0.507982,-2.366993,-1.859011,90990,0.814771,0.919754
hyperliquid,XRP,20250731,true,1325,0.280403,-0.621074,-0.340671,0.280403,-0.605102,-0.324698,67712,1.0,1.0
hyperliquid,XRP,20250731,lee_ready,1425,0.280785,-0.646672,-0.365886,0.280785,-0.596451,-0.315665,67712,0.918404,0.950265
hyperliquid,XRP,20250731,tick,965,0.311782,-0.697866,-0.386084,0.311782,-0.407497,-0.095714,67712,0.800478,0.903893
hyperliquid,XRP,20250801,true,3197,0.39175,-1.107326,-0.715576,0.39175,-0.801105,-0.409355,162000,1.0,1.0
hyperliquid,XRP,20250801,lee_ready,3472,0.387636,-1.162746,-0.77511,0.387636,-0.964118,-0.576482,162000,0.902809,0.934771
hyperliquid,XRP,20250801,tick,2494,0.443752,-1.284743,-0.840991,0.443752,-1.278595,-0.834843,162000,0.845469,0.914131
hyperliquid,XRP,20250802,true,1590,0.352717,-0.626921,-0.274204,0.352717,-0.487679,-0.134962,82580,1.0,1.0
hyperliquid,XRP,20250802,lee_ready,1707,0.348808,-0.697607,-0.348799,0.348808,-0.377249,-0.02844,82580,0.896113,0.938098
hyperliquid,XRP,20250802,tick,1196,0.399907,-0.723482,-0.323576,0.399907,-0.541172,-0.141265,82580,0.794599,0.909104
hyperliquid,XRP,20250803,true,1020,0.287391,-0.220847,0.066544,0.287391,-0.381573,-0.094182,61056,1.0,1.0
hyperliquid,XRP,20250803,lee_ready,1097,0.286691,-0.293046,-0.006355,0.286691,-0.520945,-0.234254,61056,0.90417,0.927218
hyperliquid,XRP,20250803,tick,767,0.31679,-0.10261,0.21418,0.31679,-0.423019,-0.106229,61056,0.767345,0.897409
hyperliquid,XRP,20250804,true,1620,0.286927,-0.73989,-0.452964,0.286927,-1.101272,-0.814346,71565,1.0,1.0
hyperliquid,XRP,20250804,lee_ready,1709,0.29018,-0.782036,-0.491857,0.29018,-1.188251,-0.898071,71565,0.89847,0.926234
hyperliquid,XRP,20250804,tick,1211,0.326734,-0.727621,-0.400887,0.326734,-1.017479,-0.690746,71565,0.790316,0.907702
hyperliquid,XRP,20250805,true,1187,0.280444,-0.530808,-0.250364,0.280444,0.077268,0.357713,58652,1.0,1.0
hyperliquid,XRP,20250805,lee_ready,1255,0.281301,-0.519354,-0.238054,0.281301,-0.043676,0.237624,58652,0.923157,0.94382
hyperliquid,XRP,20250805,tick,884,0.301092,-0.544075,-0.242982,0.301092,0.121223,0.422316,58652,0.795318,0.884739
hyperliquid,XRP,20250806,true,1141,0.26802,-0.883187,-0.615168,0.26802,-1.033089,-0.765069,46890,1.0,1.0
hyperliquid,XRP,20250806,lee_ready,1214,0.267769,-0.926538,-0.658769,0.267769,-1.010267,-0.742498,46890,0.904073,0.937637
hyperliquid,XRP,20250806,tick,862,0.29133,-0.990156,-0.698826,0.29133,-1.30089,-1.009559,46890,0.771678,0.882655
hyperliquid,XRP,20250807,true,1875,0.333754,-0.613781,-0.280028,0.333754,-1.221459,-0.887705,83086,1.0,1.0
hyperliquid,XRP,20250807,lee_ready,2032,0.337455,-0.73079,-0.393335,0.337455,-1.231055,-0.8936,83086,0.856474,0.912528
hyperliquid,XRP,20250807,tick,1492,0.364711,-0.781289,-0.416579,0.364711,-1.717062,-1.352351,83086,0.798053,0.903128
hyperliquid,XRP,20250808,true,2806,0.267243,-0.838928,-0.571685,0.267243,-0.210677,0.056566,123913,1.0,1.0
hyperliquid,XRP,20250808,lee_ready,3006,0.269169,-0.869301,-0.600131,0.269169,-0.384165,-0.114996,123913,0.87977,0.933792
hyperliquid,XRP,20250808,tick,2219,0.29128,-1.006738,-0.715458,0.29128,-0.172371,0.118909,123913,0.800788,0.916663
hyperliquid,XRP,20250809,true,1194,0.24284,-1.057785,-0.814944,0.24284,-0.93357,-0.69073,64400,1.0,1.0
hyperliquid,XRP,20250809,lee_ready,1283,0.248714,-1.093446,-0.844732,0.248714,-0.953398,-0.704685,64400,0.908882,0.911751
hyperliquid,XRP,20250809,tick,951,0.260504,-1.254352,-0.993848,0.260504,-1.346725,-1.086221,64400,0.78705,0.891103
hyperliquid,XRP,20250810,true,1131,0.283305,-1.060851,-0.777546,0.283305,-0.867188,-0.583883,61952,1.0,1.0
hyperliquid,XRP,20250810,lee_ready,1214,0.281859,-1.057462,-0.775602,0.281859,-0.930508,-0.648649,61952,0.910285,0.936568
hyperliquid,XRP,20250810,tick,905,0.31693,-1.226373,-0.909444,0.31693,-0.859703,-0.542773,61952,0.782525,0.896985
hyperliquid,XRP,20250811,true,2431,0.282645,-0.931858,-0.649213,0.282645,-0.815106,-0.532461,100732,1.0,1.0
hyperliquid,XRP,20250811,lee_ready,2557,0.285975,-0.971593,-0.685617,0.285975,-0.815655,-0.52968,100732,0.884098,0.927943
hyperliquid,XRP,20250811,tick,1852,0.315598,-1.175122,-0.859524,0.315598,-1.057737,-0.742138,100732,0.799657,0.89563
hyperliquid,XRP,20250812,true,1390,0.255719,-0.553788,-0.298069,0.255719,-0.597177,-0.341458,63263,1.0,1.0
hyperliquid,XRP,20250812,lee_ready,1473,0.258369,-0.565062,-0.306694,0.258369,-0.55995,-0.301581,63263,0.893366,0.931111
hyperliquid,XRP,20250812,tick,1036,0.282826,-0.751721,-0.468895,0.282826,-1.16478,-0.881955,63263,0.771146,0.900483
hyperliquid,XRP,20250813,true,1440,0.289032,-0.791356,-0.502324,0.289032,-1.255257,-0.966225,64929,1.0,1.0
hyperliquid,XRP,20250813,lee_ready,1522,0.289449,-0.800895,-0.511447,0.289449,-1.307765,-1.018316,64929,0.886892,0.927712
hyperliquid,XRP,20250813,tick,1110,0.323602,-1.104997,-0.781395,0.323602,-1.840362,-1.51676,64929,0.784272,0.902202
hyperliquid,XRP,20250814,true,2551,0.394066,-1.195762,-0.801696,0.394066,-1.762381,-1.368315,115091,1.0,1.0
hyperliquid,XRP,20250814,lee_ready,2720,0.388765,-1.233812,-0.845047,0.388765,-1.772165,-1.3834,115091,0.875403,0.933021
hyperliquid,XRP,20250814,tick,2027,0.443774,-1.540931,-1.097157,0.443774,-2.111821,-1.668046,115091,0.814608,0.926942
hyperliquid,XRP,20250815,true,1454,0.278742,-1.021146,-0.742404,0.278742,-0.291988,-0.013246,62001,1.0,1.0
hyperliquid,XRP,20250815,lee_ready,1571,0.279134,-0.996713,-0.71758,0.279134,-0.389048,-0.109915,62001,0.892615,0.924383
hyperliquid,XRP,20250815,tick,1170,0.30011,-1.242435,-0.942326,0.30011,-0.777185,-0.477075,62001,0.79231,0.896437
hyperliquid,XRP,20250816,true,424,0.254123,-0.771106,-0.516983,0.254123,-0.951493,-0.69737,24728,1.0,1.0
hyperliquid,XRP,20250816,lee_ready,445,0.252247,-0.819365,-0.567118,0.252247,-0.908651,-0.656404,24728,0.922153,0.934971
hyperliquid,XRP,20250816,tick,325,0.275187,-0.826969,-0.551783,0.275187,-0.91379,-0.638604,24728,0.774304,0.921251
hyperliquid,XRP,20250817,true,423,0.240478,-0.599421,-0.358942,0.240478,-0.295664,-0.055186,27863,1.0,1.0
hyperliquid,XRP,20250817,lee_ready,446,0.238171,-0.599944,-0.361773,0.238171,-0.303542,-0.065372,27863,0.943186,0.948494
hyperliquid,XRP,20250817,tick,339,0.260241,-0.646557,-0.386316,0.260241,-0.423425,-0.163185,27863,0.785558,0.898154
hyperliquid,XRP,20250818,true,1341,0.275151,-0.961081,-0.68593,0.275151,-0.933498,-0.658346,59935,1.0,1.0
hyperliquid,XRP,20250818,lee_ready,1426,0.27356,-0.983851,-0.710291,0.27356,-0.970615,-0.697055,59935,0.888362,0.911393
hyperliquid,XRP,20250818,tick,1041,0.295486,-0.906149,-0.610662,0.295486,-1.018675,-0.723188,59935,0.781413,0.882152
hyperliquid,XRP,20250819,true,1469,0.26839,-0.619978,-0.351588,0.26839,-0.81665,-0.548261,68456,1.0,1.0
hyperliquid,XRP,20250819,lee_ready,1586,0.267238,-0.685677,-0.418439,0.267238,-0.876643,-0.609404,68456,0.895188,0.919294
hyperliquid,XRP,20250819,tick,1137,0.290869,-0.694934,-0.404065,0.290869,-0.618645,-0.327776,68456,0.797008,0.900094
hyperliquid,XRP,20250820,true,1214,0.272865,-0.47923,-0.206365,0.272865,-0.635217,-0.362352,47674,1.0,1.0
hyperliquid,XRP,20250820,lee_ready,1293,0.271834,-0.544285,-0.272452,0.271834,-0.675397,-0.403563,47674,0.885829,0.922496
hyperliquid,XRP,20250820,tick,902,0.301079,-0.698633,-0.397553,0.301079,-1.127584,-0.826505,47674,0.778831,0.878403
hyperliquid,XRP,20250821,true,728,0.234722,-0.546484,-0.311762,0.234722,-0.646719,-0.411998,33857,1.0,1.0
hyperliquid,XRP,20250821,lee_ready,775,0.236305,-0.598753,-0.362447,0.236305,-0.703338,-0.467032,33857,0.905101,0.915597
hyperliquid,XRP,20250821,tick,547,0.247135,-0.741525,-0.49439,0.247135,-1.051349,-0.804214,33857,0.760699,0.895494
hyperliquid,XRP,20250826,true,1087,0.316421,-0.814982,-0.498561,0.316421,-0.927281,-0.61086,50088,1.0,1.0
hyperliquid,XRP,20250826,lee_ready,1145,0.314809,-0.849196,-0.534388,0.314809,-0.998527,-0.683718,50088,0.907024,0.926548
hyperliquid,XRP,20250826,tick,839,0.344722,-0.968888,-0.624166,0.344722,-0.815912,-0.47119,50088,0.771462,0.870405
hyperliquid,XRP,20250831,true,421,0.259322,-0.806208,-0.546885,0.259322,-0.810188,-0.550866,25410,1.0,1.0
hyperliquid,XRP,20250831,lee_ready,440,0.258589,-0.815595,-0.557006,0.258589,-0.822033,-0.563444,25410,0.953719,0.958803
hyperliquid,XRP,20250831,tick,342,0.270522,-0.878732,-0.60821,0.270522,-0.93543,-0.664908,25410,0.819756,0.879735
hyperliquid,XRP,20250905,true,727,0.398644,-1.048033,-0.649388,0.398644,0.111239,0.509883,34041,1.0,1.0
hyperliquid,XRP,20250905,lee_ready,760,0.396191,-1.095433,-0.699243,0.396191,-0.031014,0.365177,34041,0.910432,0.922517
hyperliquid,XRP,20250905,tick,547,0.467846,-1.366943,-0.899096,0.467846,-0.106624,0.361223,34041,0.795776,0.885837
hyperliquid,XRP,20250910,true,710,0.280112,-0.576858,-0.296745,0.280112,-0.971269,-0.691157,37583,1.0,1.0
hyperliquid,XRP,20250910,lee_ready,754,0.279258,-0.563111,-0.283853,0.279258,-0.885009,-0.605751,37583,0.926376,0.951509
hyperliquid,XRP,20250910,tick,551,0.30354,-0.531021,-0.227482,0.30354,-1.065833,-0.762293,37583,0.802943,0.907377
hyperliquid,XRP,20250915,true,769,0.351216,-0.646906,-0.29569,0.351216,-0.879618,-0.528401,41066,1.0,1.0
hyperliquid,XRP,20250915,lee_ready,817,0.349676,-0.643854,-0.294178,0.349676,-1.038507,-0.68883,41066,0.900088,0.949426
hyperliquid,XRP,20250915,tick,600,0.395276,-0.621163,-0.225887,0.395276,-1.475778,-1.080502,41066,0.805484,0.930898
hyperliquid,XRP,20250920,true,202,0.218077,-0.816762,-0.598685,0.218077,-0.874641,-0.656563,17736,1.0,1.0
hyperliquid,XRP,20250920,lee_ready,224,0.21983,-0.748382,-0.528552,0.21983,-0.655736,-0.435906,17736,0.951511,0.964098
hyperliquid,XRP,20250920,tick,166,0.228004,-0.93484,-0.706836,0.228004,-0.895299,-0.667295,17736,0.785521,0.928629
hyperliquid,XRP,20250925,true,1027,0.292361,-0.429742,-0.13738,0.292361,0.026575,0.318936,55186,1.0,1.0
hyperliquid,XRP,20250925,lee_ready,1132,0.293046,-0.425936,-0.13289,0.293046,-0.066716,0.22633,55186,0.870547,0.925594
hyperliquid,XRP,20250925,tick,822,0.325977,-0.548621,-0.222644,0.325977,-0.006998,0.318979,55186,0.784728,0.907793
hyperliquid,XRP,20250930,true,469,0.234185,-0.46438,-0.230196,0.234185,-0.235846,-0.001661,28324,1.0,1.0
